DataFile,BaseURL,Site,Measurement,RequestAs,StartDate,URL
Tamaki_XS,https://flood.horizons.govt.nz/Tamaki_XS.hts,23020m - NEW XS FEB 2013,RL Section,RL Section,,https://flood.horizons.govt.nz/Tamaki_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=23020m%20-%20NEW%20XS%20FEB%202013&ObservedProperty=RL%20Section
Tamaki_XS,https://flood.horizons.govt.nz/Tamaki_XS.hts,23220m - 102,RL Section,RL Section,,https://flood.horizons.govt.nz/Tamaki_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=23220m%20-%20102&ObservedProperty=RL%20Section
Tamaki_XS,https://flood.horizons.govt.nz/Tamaki_XS.hts,23270m - 103,RL Section,RL Section,,https://flood.horizons.govt.nz/Tamaki_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=23270m%20-%20103&ObservedProperty=RL%20Section
Tamaki_XS,https://flood.horizons.govt.nz/Tamaki_XS.hts,23660m - 108,RL Section,RL Section,,https://flood.horizons.govt.nz/Tamaki_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=23660m%20-%20108&ObservedProperty=RL%20Section
Tamaki_XS,https://flood.horizons.govt.nz/Tamaki_XS.hts,24970m - 110,RL Section,RL Section,,https://flood.horizons.govt.nz/Tamaki_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=24970m%20-%20110&ObservedProperty=RL%20Section
Tamaki_XS,https://flood.horizons.govt.nz/Tamaki_XS.hts,25470m - 111,RL Section,RL Section,,https://flood.horizons.govt.nz/Tamaki_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=25470m%20-%20111&ObservedProperty=RL%20Section
Tamaki_XS,https://flood.horizons.govt.nz/Tamaki_XS.hts,27430m - STANFIELD HUT,RL Section,RL Section,,https://flood.horizons.govt.nz/Tamaki_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=27430m%20-%20STANFIELD%20HUT&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,107850m - 15m dstr Upper Gorge bridge,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=107850m%20-%2015m%20dstr%20Upper%20Gorge%20bridge&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,108120m - 260m upstr Upper Gorge bridge,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=108120m%20-%20260m%20upstr%20Upper%20Gorge%20bridge&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,108390m,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=108390m&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,108630m,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=108630m&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,109040m - 85m upstr Ballance bridge,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=109040m%20-%2085m%20upstr%20Ballance%20bridge&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,109435m - 68 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=109435m%20-%2068%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,111045m - 69 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=111045m%20-%2069%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,112655m - 70 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=112655m%20-%2070%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,114265m - 71 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=114265m%20-%2071%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,115870m - 72 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=115870m%20-%2072%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,117480m - 73 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=117480m%20-%2073%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,119090m - 74 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=119090m%20-%2074%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,120700m - 75 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=120700m%20-%2075%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,121600m - SH2 bridge upstr,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=121600m%20-%20SH2%20bridge%20upstr&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,121710m - Rail bridge downstr,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=121710m%20-%20Rail%20bridge%20downstr&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,121720m - Rail bridge upstr,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=121720m%20-%20Rail%20bridge%20upstr&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,122310m - 76 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=122310m%20-%2076%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,123920m - 77 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=123920m%20-%2077%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,125530m - 78 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=125530m%20-%2078%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,127140m - 79 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=127140m%20-%2079%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,128750m - 80 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=128750m%20-%2080%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,130360m - 81 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=130360m%20-%2081%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,131970m - 82 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=131970m%20-%2082%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,133580m - 83 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=133580m%20-%2083%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,135180m - 84 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=135180m%20-%2084%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,136790m - 85 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=136790m%20-%2085%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,138400m - 86 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=138400m%20-%2086%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,139200m - 86.40 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=139200m%20-%2086.40%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,139640m - 86.62 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=139640m%20-%2086.62%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,140010m - 87 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=140010m%20-%2087%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,141620m - 88 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=141620m%20-%2088%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,143230m - 89 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=143230m%20-%2089%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,144840m - 90 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=144840m%20-%2090%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,145040m,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=145040m&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,145240m,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=145240m&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,145440m,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=145440m&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,146450m - 91 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=146450m%20-%2091%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,148060m - 92 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=148060m%20-%2092%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,149670m - 93 mile,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=149670m%20-%2093%20mile&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,150920m,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=150920m&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,152530m,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=152530m&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,153110m,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=153110m&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,155170m,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=155170m&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,156170m,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=156170m&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,157190m,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=157190m&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,159380m,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=159380m&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,160200m,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=160200m&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,162170m - Weber Rd bridge DS,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=162170m%20-%20Weber%20Rd%20bridge%20DS&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,162190m - Weber Rd bridge US,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=162190m%20-%20Weber%20Rd%20bridge%20US&ObservedProperty=RL%20Section
Upper Manawatu_XS,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts,225970m - Norsewood SH2 bridge,RL Section,RL Section,,https://flood.horizons.govt.nz/Upper Manawatu_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=225970m%20-%20Norsewood%20SH2%20bridge&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,00000m - 0 - XS0M00,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=00000m%20-%200%20-%20XS0M00&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,00000m - NEW XS NOV 2020,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=00000m%20-%20NEW%20XS%20NOV%202020&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,00800m - 040 - XS0M40,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=00800m%20-%20040%20-%20XS0M40&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,00800m - NEW XS NOV 2020,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=00800m%20-%20NEW%20XS%20NOV%202020&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,01000m,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=01000m&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,01610m - 1 - XS1M00,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=01610m%20-%201%20-%20XS1M00&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,02410m - 140 - XS1M40,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=02410m%20-%20140%20-%20XS1M40&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,03220m - 2 - XS2M00,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=03220m%20-%202%20-%20XS2M00&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,03520m,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=03520m&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,04220m - XS2M50 - TROUP BRG,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=04220m%20-%20XS2M50%20-%20TROUP%20BRG&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,05030m - 310 - XS3M10,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=05030m%20-%20310%20-%20XS3M10&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,05030m - NEW XS NOV 2020,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=05030m%20-%20NEW%20XS%20NOV%202020&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,05100m,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=05100m&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,05100m - NEW XS  NOV 2020,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=05100m%20-%20NEW%20XS%20%20NOV%202020&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,05310m - NEW FROM 1994,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=05310m%20-%20NEW%20FROM%201994&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,05310m - XS3M24 - BROOMFIELD BRG,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=05310m%20-%20XS3M24%20-%20BROOMFIELD%20BRG&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,05480m,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=05480m&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,05710m,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=05710m&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,05710m - NEW XS NOV 2020,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=05710m%20-%20NEW%20XS%20NOV%202020&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,05980m,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=05980m&ObservedProperty=RL%20Section
Mangaatua_XS,https://flood.horizons.govt.nz/Mangaatua_XS.hts,06240m - 370 - XS3M70,RL Section,RL Section,,https://flood.horizons.govt.nz/Mangaatua_XS.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=06240m%20-%20370%20-%20XS3M70&ObservedProperty=RL%20Section
